id,name,fullname,name-revised,fullname-revised
WOS:000227460200006,"Pallickara, S|Fox, G|Uyar, A|Liu, HB|Rao, X|Walker, D|Yildiz, B","Pallickara, S|Fox, G|Uyar, A|Liu, HB|Rao, X|Walker, D|Yildiz, B","Pallickara, S|Fox, GC|Uyar, A|Liu, HB|Rao, X|Walker, D|Yildiz, B","Pallickara, S|Fox, Geoffrey C.|Uyar, A|Liu, HB|Rao, X|Walker, D|Yildiz, B"
WOS:000227460200011,"Tony, H|Fox, G","Tony, H|Fox, G","Tony, H|Fox, GC","Tony, H|Fox, Geoffrey C."
WOS:000228139400001,"Hahn, MW|Kern, AD","Hahn, MW|Kern, AD","Hahn, MW|Kern, AD","Hahn, Matthew W.|Kern, AD"
WOS:000228469000006,"Borner, K|Dall'Asta, L|Ke, WM|Vespignani, A","Borner, K|Dall'Asta, L|Ke, WM|Vespignani, A","Borner, K|Dall'Asta, L|Ke, WM|Vespignani, A","Borner, Katy|Dall'Asta, L|Ke, WM|Vespignani, A"
WOS:000228491300001,"Fox, G","Fox, G","Fox, GC","Fox, Geoffrey C."
WOS:000228559100001,"Borner, K|Navarro-Prieto, R","Borner, K|Navarro-Prieto, R","Borner, K|Navarro-Prieto, R","Borner, Katy|Navarro-Prieto, R"
WOS:000228559100007,"Chen, CM|Borner, K","Chen, CM|Borner, K","Chen, CM|Borner, K","Chen, CM|Borner, Katy"
WOS:000228825300019,"Borner, K|Penumarthy, S|DeVarco, BJ|Kerney, C","Borner, K|Penumarthy, S|DeVarco, BJ|Kerney, C","Borner, K|Penumarthy, S|DeVarco, BJ|Kerney, C","Borner, Katy|Penumarthy, S|DeVarco, BJ|Kerney, C"
WOS:000229132900007,"Lim, SB|Carpenter, B|Fox, G|Lee, HK","Lim, SB|Carpenter, B|Fox, G|Lee, HK","Lim, SB|Carpenter, B|Fox, GC|Lee, HK","Lim, SB|Carpenter, B|Fox, Geoffrey C.|Lee, HK"
WOS:000229132900017,"Fox, G|Pallickara, S|Rao, X","Fox, G|Pallickara, S|Rao, X","Fox, GC|Pallickara, S|Rao, X","Fox, Geoffrey C.|Pallickara, S|Rao, X"
WOS:000229276500061,"Pallickara, S|Fox, G|Pallickara, SL","Pallickara, S|Fox, G|Pallickara, SL","Pallickara, S|Fox, GC|Pallickara, SL","Pallickara, S|Fox, Geoffrey C.|Pallickara, SL"
WOS:000229281900041,"Connelly, K|Liu, Y|Bulwinkle, D|Miller, A|Bobbitt, I","Connelly, K|Liu, Y|Bulwinkle, D|Miller, A|Bobbitt, I","Connelly, KH|Liu, Y|Bulwinkle, D|Miller, A|Bobbitt, I","Connelly, Kay H.|Liu, Y|Bulwinkle, D|Miller, A|Bobbitt, I"
WOS:000229281900128,"Pallickara, S|Fox, G","Pallickara, S|Fox, G","Pallickara, S|Fox, GC","Pallickara, S|Fox, Geoffrey C."
WOS:000229741100013,"Bafna, V|Tang, HX|Zhang, SJ","Bafna, V|Tang, HX|Zhang, SJ","Bafna, V|Tang, HX|Zhang, SJ","Bafna, V|Tang, Haixu X.|Zhang, SJ"
WOS:000230013900003,"Youn, CH|Pierce, ME|Fox, GC","Youn, CH|Pierce, ME|Fox, GC","Youn, CH|Pierce, ME|Fox, GC","Youn, CH|Pierce, ME|Fox, Geoffrey C."
WOS:000230013900007,"Balsoy, O|Jin, Y|Aydin, G|Pierce, M|Fox, G","Balsoy, O|Jin, Y|Aydin, G|Pierce, M|Fox, G","Balsoy, O|Jin, Y|Aydin, G|Pierce, M|Fox, GC","Balsoy, O|Jin, Y|Aydin, G|Pierce, M|Fox, Geoffrey C."
WOS:000230023800075,"Oh, S|Pallickara, SL|Ko, S|Kim, JH|Fox, G","Oh, S|Pallickara, SL|Ko, S|Kim, JH|Fox, G","Oh, S|Pallickara, SL|Ko, S|Kim, JH|Fox, GC","Oh, S|Pallickara, SL|Ko, S|Kim, JH|Fox, Geoffrey C."
WOS:000230026200038,"Oh, S|Pallickara, SL|Ko, SH|Kim, JH|Fox, G","Oh, S|Pallickara, SL|Ko, SH|Kim, JH|Fox, G","Oh, S|Pallickara, SL|Ko, SH|Kim, JH|Fox, GC","Oh, S|Pallickara, SL|Ko, SH|Kim, JH|Fox, Geoffrey C."
WOS:000230026200059,"Kim, J|Fox, G","Kim, J|Fox, G","Kim, J|Fox, GC","Kim, J|Fox, Geoffrey C."
WOS:000230027700011,"Grant, LB|Gould, MM|Donnellan, A|McLeod, D|Chen, AYA|Sung, SS|Pierce, M|Fox, GC|Rundle, P","Grant, LB|Gould, MM|Donnellan, A|McLeod, D|Chen, AYA|Sung, SS|Pierce, M|Fox, GC|Rundle, P","Grant, LB|Gould, MM|Donnellan, A|McLeod, D|Chen, AYA|Sung, SS|Pierce, M|Fox, GC|Rundle, P","Grant, LB|Gould, MM|Donnellan, A|McLeod, D|Chen, AYA|Sung, SS|Pierce, M|Fox, Geoffrey C.|Rundle, P"
WOS:000230036400017,"Ord, TJ|Martins, EP|Thakur, S|Mane, KK|Borner, K","Ord, TJ|Martins, EP|Thakur, S|Mane, KK|Borner, K","Ord, TJ|Martins, EP|Thakur, S|Mane, KK|Borner, K","Ord, TJ|Martins, EP|Thakur, S|Mane, KK|Borner, Katy"
WOS:000230273000049,"Tang, HX|Mechref, Y|Novotny, MV","Tang, HX|Mechref, Y|Novotny, MV","Tang, HX|Mechref, Y|Novotny, MV","Tang, Haixu X.|Mechref, Y|Novotny, MV"
WOS:000230335100006,"Oh, S|Ko, S|Fox, GC","Oh, S|Ko, S|Fox, GC","Oh, S|Ko, S|Fox, GC","Oh, S|Ko, S|Fox, Geoffrey C."
WOS:000230434800010,"Wu, WJ|Bulut, H|Fox, GC|Uyar, A","Wu, WJ|Bulut, H|Fox, GC|Uyar, A","Wu, WJ|Bulut, H|Fox, GC|Uyar, A","Wu, WJ|Bulut, H|Fox, Geoffrey C.|Uyar, A"
WOS:000230591000015,"Khalil, A|Connelly, K","Khalil, A|Connelly, K","Khalil, A|Connelly, KH","Khalil, A|Connelly, Kay H."
WOS:000230591000019,"Leake, D|Maguitman, A|Reichherzer, T","Leake, D|Maguitman, A|Reichherzer, T","Leake, DB|Maguitman, A|Reichherzer, T","Leake, David B.|Maguitman, A|Reichherzer, T"
WOS:000231158100006,"Boyack, KW|Klavans, R|Borner, K","Boyack, KW|Klavans, R|Borner, K","Boyack, KW|Klavans, R|Borner, K","Boyack, KW|Klavans, R|Borner, Katy"
WOS:000231526600089,"Gadgil, H|Fox, G|Pallickara, S|Pierce, M|Granat, R","Gadgil, H|Fox, G|Pallickara, S|Pierce, M|Granat, R","Gadgil, H|Fox, GC|Pallickara, S|Pierce, M|Granat, R","Gadgil, H|Fox, Geoffrey C.|Pallickara, S|Pierce, M|Granat, R"
WOS:000231706500006,"Fox, G|Pallickara, S|Pierce, M|Gadgil, H","Fox, G|Pallickara, S|Pierce, M|Gadgil, H","Fox, GC|Pallickara, S|Pierce, M|Gadgil, H","Fox, Geoffrey C.|Pallickara, S|Pierce, M|Gadgil, H"
WOS:000232263300012,"Mahoui, M|Kulkarni, H|Li, NH|Ben-Miled, Z|Borner, K","Mahoui, M|Kulkarni, H|Li, NH|Ben-Miled, Z|Borner, K","Mahoui, M|Kulkarni, H|Li, NH|Ben-Miled, Z|Borner, K","Mahoui, M|Kulkarni, H|Li, NH|Ben-Miled, Z|Borner, Katy"
WOS:000232722500025,"Kim, J|Fox, G|Yoo, SJ","Kim, J|Fox, G|Yoo, SJ","Kim, J|Fox, GC|Yoo, SJ","Kim, J|Fox, Geoffrey C.|Yoo, SJ"
WOS:000232759800076,"Borner, K|Penumarthy, S","Borner, K|Penumarthy, S","Borner, K|Penumarthy, S","Borner, Katy|Penumarthy, S"
WOS:000232929400019,"Rundle, JB|Rundle, PB|Donnellan, A|Turcotte, DL|Shcherbakov, R|Li, P|Malamud, BD|Grant, LB|Fox, GC|McLeod, D|Yakovlev, G|Parker, J|Klein, W|Tiampo, KF","Rundle, JB|Rundle, PB|Donnellan, A|Turcotte, DL|Shcherbakov, R|Li, P|Malamud, BD|Grant, LB|Fox, GC|McLeod, D|Yakovlev, G|Parker, J|Klein, W|Tiampo, KF","Rundle, JB|Rundle, PB|Donnellan, A|Turcotte, DL|Shcherbakov, R|Li, P|Malamud, BD|Grant, LB|Fox, GC|McLeod, D|Yakovlev, G|Parker, J|Klein, W|Tiampo, KF","Rundle, JB|Rundle, PB|Donnellan, A|Turcotte, DL|Shcherbakov, R|Li, P|Malamud, BD|Grant, LB|Fox, Geoffrey C.|McLeod, D|Yakovlev, G|Parker, J|Klein, W|Tiampo, KF"
WOS:000233167300024,"Siek, KA|Rogers, Y|Connelly, KH","Siek, KA|Rogers, Y|Connelly, KH","Siek, KA|Rogers, Y|Connelly, KH","Siek, Katie A.|Rogers, Y|Connelly, Kay H."
WOS:000233167300048,"Khalil, A|Connelly, K","Khalil, A|Connelly, K","Khalil, A|Connelly, KH","Khalil, A|Connelly, Kay H."
WOS:000233242800001,"Leake, D|Mcsherry, D","Leake, D|Mcsherry, D","Leake, DB|Mcsherry, D","Leake, David B.|Mcsherry, D"
WOS:000233419000010,"Lim, SB|Fox, G|Kaplan, A|Pallickara, S|Pierce, M","Lim, SB|Fox, G|Kaplan, A|Pallickara, S|Pierce, M","Lim, SB|Fox, GC|Kaplan, A|Pallickara, S|Pierce, M","Lim, SB|Fox, Geoffrey C.|Kaplan, A|Pallickara, S|Pierce, M"
WOS:000233419000050,"Lim, SB|Carpenter, B|Fox, G|Lee, HK","Lim, SB|Carpenter, B|Fox, G|Lee, HK","Lim, SB|Carpenter, B|Fox, GC|Lee, HK","Lim, SB|Carpenter, B|Fox, Geoffrey C.|Lee, HK"
WOS:000233426001331,"Ragg, S|Rosenman, MB|Doucette, EM|Yan, Z|Haydon, JC|Paine, JH|Lee, ND|Vik, T|Mane, K|Borner, K","Ragg, S|Rosenman, MB|Doucette, EM|Yan, Z|Haydon, JC|Paine, JH|Lee, ND|Vik, T|Mane, K|Borner, K","Ragg, S|Rosenman, MB|Doucette, EM|Yan, Z|Haydon, JC|Paine, JH|Lee, ND|Vik, T|Mane, K|Borner, K","Ragg, S|Rosenman, MB|Doucette, EM|Yan, Z|Haydon, JC|Paine, JH|Lee, ND|Vik, T|Mane, K|Borner, Katy"
WOS:000233712200031,"Lim, SB|Carpenter, B|Fox, G|Lee, HK","Lim, SB|Carpenter, B|Fox, G|Lee, HK","Lim, SB|Carpenter, B|Fox, GC|Lee, HK","Lim, SB|Carpenter, B|Fox, Geoffrey C.|Lee, HK"
WOS:000233965100007,"Fox, G","Fox, G","Fox, GC","Fox, Geoffrey C."
WOS:000233965100013,"Oh, S|Bulut, H|Uyar, A|Wu, WJ|Fox, G","Oh, S|Bulut, H|Uyar, A|Wu, WJ|Fox, G","Oh, S|Bulut, H|Uyar, A|Wu, WJ|Fox, GC","Oh, S|Bulut, H|Uyar, A|Wu, WJ|Fox, Geoffrey C."
WOS:000234379200002,"Fletcher, GHL|Sheth, HA|Borner, K","Fletcher, GHL|Sheth, HA|Borner, K","Fletcher, GHL|Sheth, HA|Borner, K","Fletcher, GHL|Sheth, HA|Borner, Katy"
WOS:000234556300021,"Obradovic, Z|Peng, K|Vucetic, S|Radivojac, P|Dunker, AK","Obradovic, Z|Peng, K|Vucetic, S|Radivojac, P|Dunker, AK","Obradovic, Z|Peng, K|Vucetic, S|Radivojac, P|Dunker, AK","Obradovic, Z|Peng, K|Vucetic, S|Radivojac, Predrag|Dunker, AK"
WOS:000234857700002,"Fox, G|Aydin, G|Gadgil, H|Pallickara, S|Pierce, M|Wu, WJ","Fox, G|Aydin, G|Gadgil, H|Pallickara, S|Pierce, M|Wu, WJ","Fox, GC|Aydin, G|Gadgil, H|Pallickara, S|Pierce, M|Wu, WJ","Fox, Geoffrey C.|Aydin, G|Gadgil, H|Pallickara, S|Pierce, M|Wu, WJ"
WOS:000235152600045,"Pallickara, S|Fox, G|Yildiz, B|Pallickara, SL|Patel, S|Yemme, D","Pallickara, S|Fox, G|Yildiz, B|Pallickara, SL|Patel, S|Yemme, D","Pallickara, S|Fox, GC|Yildiz, B|Pallickara, SL|Patel, S|Yemme, D","Pallickara, S|Fox, Geoffrey C.|Yildiz, B|Pallickara, SL|Patel, S|Yemme, D"
WOS:000235518600067,"Daily, KM|Radivojac, P|Dunker, AK","Daily, KM|Radivojac, P|Dunker, AK","Daily, KM|Radivojac, P|Dunker, AK","Daily, KM|Radivojac, Predrag|Dunker, AK"
WOS:000236222800015,"Zhai, G|Fox, GC|Pierce, M|Wu, WJ|Bulut, H","Zhai, G|Fox, GC|Pierce, M|Wu, WJ|Bulut, H","Zhai, G|Fox, GC|Pierce, M|Wu, WJ|Bulut, H","Zhai, G|Fox, Geoffrey C.|Pierce, M|Wu, WJ|Bulut, H"
WOS:000236352900004,"Pallickara, S|Fox, G|Gadgil, H","Pallickara, S|Fox, G|Gadgil, H","Pallickara, S|Fox, GC|Gadgil, H","Pallickara, S|Fox, Geoffrey C.|Gadgil, H"
WOS:000236352900034,"Aydin, G|Aktas, MS|Fox, GC|Gadgil, H|Pierce, M|Sayar, A","Aydin, G|Aktas, MS|Fox, GC|Gadgil, H|Pierce, M|Sayar, A","Aydin, G|Aktas, MS|Fox, GC|Gadgil, H|Pierce, M|Sayar, A","Aydin, G|Aktas, MS|Fox, Geoffrey C.|Gadgil, H|Pierce, M|Sayar, A"
WOS:000236419700017,"Radivojac, P|Vucetic, S|O'Connor, TR|Uversky, VN|Obradovic, Z|Dunker, AK","Radivojac, P|Vucetic, S|O'Connor, TR|Uversky, VN|Obradovic, Z|Dunker, AK","Radivojac, P|Vucetic, S|O'Connor, TR|Uversky, VN|Obradovic, Z|Dunker, AK","Radivojac, Predrag|Vucetic, S|O'Connor, TR|Uversky, VN|Obradovic, Z|Dunker, AK"
WOS:000236907700073,"Liu, Y|Connelly, K","Liu, Y|Connelly, K","Liu, Y|Connelly, KH","Liu, Y|Connelly, Kay H."
WOS:000236907700117,"Liu, Y|Connelly, K","Liu, Y|Connelly, K","Liu, Y|Connelly, KH","Liu, Y|Connelly, Kay H."
WOS:000236954700011,"Bafna, V|Tang, HX|Zhang, SJ","Bafna, V|Tang, HX|Zhang, SJ","Bafna, V|Tang, HX|Zhang, SJ","Bafna, V|Tang, Haixu X.|Zhang, SJ"
WOS:000237098700033,"Mane, KK|Borner, K","Mane, Ketan K.|Borner, Katy","Mane, KK|Borner, K","Mane, Ketan K.|Borner, Katy"
WOS:000237298000012,"Zhi, DG|Raphael, BJ|Price, AL|Tang, HX|Pevzner, PA","Zhi, DG|Raphael, BJ|Price, AL|Tang, HX|Pevzner, PA","Zhi, DG|Raphael, BJ|Price, AL|Tang, HX|Pevzner, PA","Zhi, DG|Raphael, BJ|Price, AL|Tang, Haixu X.|Pevzner, PA"
WOS:000237319300018,"De Bie, T|Cristianini, N|Demuth, JP|Hahn, MW","De Bie, T|Cristianini, N|Demuth, JP|Hahn, MW","De Bie, T|Cristianini, N|Demuth, JP|Hahn, MW","De Bie, T|Cristianini, N|Demuth, JP|Hahn, Matthew W."
WOS:000237320800010,"Hahn, MW","Hahn, MW","Hahn, MW","Hahn, Matthew W."
WOS:000237521500006,"Wu, WJ|Fox, G|Bulut, H|Uyar, A|Huang, T","Wu, Wenjun|Fox, Geoffrey|Bulut, Hasan|Uyar, Ahmet|Huang, Tao","Wu, WJ|Fox, GC|Bulut, H|Uyar, A|Huang, T","Wu, Wenjun|Fox, Geoffrey C.|Bulut, Hasan|Uyar, Ahmet|Huang, Tao"
WOS:000237543400017,"Fox, GC|Aktas, MS|Aydin, G|Bulut, H|Pallickara, S|Pierce, M|Sayar, A|Wu, WJ|Zhai, G","Fox, Geoffrey C.|Aktas, Mehmet S.|Aydin, Galip|Bulut, Hasan|Pallickara, Shrideep|Pierce, Marlon|Sayar, Ahmet|Wu, Wenjun|Zhai, Gang","Fox, GC|Aktas, MS|Aydin, G|Bulut, H|Pallickara, S|Pierce, M|Sayar, A|Wu, WJ|Zhai, G","Fox, Geoffrey C.|Aktas, Mehmet S.|Aydin, Galip|Bulut, Hasan|Pallickara, Shrideep|Pierce, Marlon|Sayar, Ahmet|Wu, Wenjun|Zhai, Gang"
WOS:000238027800004,"De Mantaras, RL|Mcsherry, D|Bridge, D|Leake, D|Smyth, B|Craw, S|Faltings, B|Maher, ML|Cox, MT|Forbus, K|Keane, M|Aamodt, A|Watson, I","De Mantaras, Ramon Lopez|Mcsherry, David|Bridge, Derek|Leake, David|Smyth, Barry|Craw, Susan|Faltings, Boi|Maher, Mary Lou|Cox, Michael T.|Forbus, Kenneth|Keane, Mark|Aamodt, Agnar|Watson, Ian","De Mantaras, RL|Mcsherry, D|Bridge, D|Leake, DB|Smyth, B|Craw, S|Faltings, B|Maher, ML|Cox, MT|Forbus, K|Keane, M|Aamodt, A|Watson, I","De Mantaras, Ramon Lopez|Mcsherry, David|Bridge, Derek|Leake, David B.|Smyth, Barry|Craw, Susan|Faltings, Boi|Maher, Mary Lou|Cox, Michael T.|Forbus, Kenneth|Keane, Mark|Aamodt, Agnar|Watson, Ian"
WOS:000238107100039,"Fox, GC|Aktas, MS|Aydin, G|Bulut, H|Gadgil, H|Oh, S|Pallickara, S|Pierce, ME|Sayar, A|Zhai, G","Fox, Geoffrey C.|Aktas, Mehmet S.|Aydin, Galip|Bulut, Hasan|Gadgil, Harshawardhan|Oh, Sangyoon|Pallickara, Shrideep|Pierce, Marlon E.|Sayar, Ahmet|Zhai, Gang","Fox, GC|Aktas, MS|Aydin, G|Bulut, H|Gadgil, H|Oh, S|Pallickara, S|Pierce, ME|Sayar, A|Zhai, G","Fox, Geoffrey C.|Aktas, Mehmet S.|Aydin, Galip|Bulut, Hasan|Gadgil, Harshawardhan|Oh, Sangyoon|Pallickara, Shrideep|Pierce, Marlon E.|Sayar, Ahmet|Zhai, Gang"
WOS:000238206800018,"Romero, PR|Zaidi, S|Fang, YY|Uversky, VN|Radivojac, P|Oldfield, CJ|Cortese, MS|Sickmeier, M|LeGall, T|Obradovic, Z|Dunker, AK","Romero, Pedro R.|Zaidi, Saima|Fang, Ya Yin|Uversky, Vladimir N.|Radivojac, Predrag|Oldfield, Christopher J.|Cortese, Marc S.|Sickmeier, Megan|LeGall, Tanguy|Obradovic, Zoran|Dunker, A. Keith","Romero, PR|Zaidi, S|Fang, YY|Uversky, VN|Radivojac, P|Oldfield, CJ|Cortese, MS|Sickmeier, M|LeGall, T|Obradovic, Z|Dunker, AK","Romero, Pedro R.|Zaidi, Saima|Fang, Ya Yin|Uversky, Vladimir N.|Radivojac, Predrag|Oldfield, Christopher J.|Cortese, Marc S.|Sickmeier, Megan|LeGall, Tanguy|Obradovic, Zoran|Dunker, A. Keith"
WOS:000238363300001,"Peng, K|Radivojac, P|Vucetic, S|Dunker, AK|Obradovic, Z","Peng, Kang|Radivojac, Predrag|Vucetic, Slobodan|Dunker, A. Keith|Obradovic, Zoran","Peng, K|Radivojac, P|Vucetic, S|Dunker, AK|Obradovic, Z","Peng, Kang|Radivojac, Predrag|Vucetic, Slobodan|Dunker, A. Keith|Obradovic, Zoran"
WOS:000238768500021,"Vacic, V|Iakoucheva, LM|Radivojac, P","Vacic, Vladimir|Iakoucheva, Lilia M.|Radivojac, Predrag","Vacic, V|Iakoucheva, LM|Radivojac, P","Vacic, Vladimir|Iakoucheva, Lilia M.|Radivojac, Predrag"
WOS:000238979900009,"Gadgil, H|Fox, G|Pallickara, S|Pierce, M","Gadgil, Harshawardhan|Fox, Geoffrey|Pallickara, Shnideep|Pierce, Marlon","Gadgil, H|Fox, GC|Pallickara, S|Pierce, M","Gadgil, Harshawardhan|Fox, Geoffrey C.|Pallickara, Shnideep|Pierce, Marlon"
WOS:000239300600007,"Borner, K|Penumarthy, S|Meiss, M|Ke, WM","Borner, Katy|Penumarthy, Shashikant|Meiss, Mark|Ke, Weimao","Borner, K|Penumarthy, S|Meiss, M|Ke, WM","Borner, Katy|Penumarthy, Shashikant|Meiss, Mark|Ke, Weimao"
WOS:000239585500007,"Leake, D|Maguitman, A|Reichherzer, T","Leake, David|Maguitman, Ana|Reichherzer, Thomas","Leake, DB|Maguitman, A|Reichherzer, T","Leake, David B.|Maguitman, Ana|Reichherzer, Thomas"
WOS:000239752200003,"Janssen, MA|Schoon, ML|Ke, WM|Borner, K","Janssen, Marco A.|Schoon, Michael L.|Ke, Weimao|Borner, Katy","Janssen, MA|Schoon, ML|Ke, WM|Borner, K","Janssen, Marco A.|Schoon, Michael L.|Ke, Weimao|Borner, Katy"
WOS:000239804900001,"Fox, GC|Gannon, D","Fox, Geoffrey C.|Gannon, Dennis","Fox, GC|Gannon, D","Fox, Geoffrey C.|Gannon, Dennis"
WOS:000239814800037,"Murray, C|Ke, WM|Borner, K","Murray, Colin|Ke, Weimao|Borner, Katy","Murray, C|Ke, WM|Borner, K","Murray, Colin|Ke, Weimao|Borner, Katy"
WOS:000239876500001,"Roy, S|Schnell, S|Radivojac, P","Roy, Sourav|Schnell, Santiago|Radivojac, Predrag","Roy, S|Schnell, S|Radivojac, P","Roy, Sourav|Schnell, Santiago|Radivojac, Predrag"
WOS:000240007100005,"Haynes, C|Oldfield, CJ|Ji, F|Klitgord, N|Cusick, ME|Radivojac, P|Uversky, VN|Vidal, M|Iakoucheva, LM","Haynes, Chad|Oldfield, Christopher J.|Ji, Fei|Klitgord, Niels|Cusick, Michael E.|Radivojac, Predrag|Uversky, Vladimir N.|Vidal, Marc|Iakoucheva, Lilia M.","Haynes, C|Oldfield, CJ|Ji, F|Klitgord, N|Cusick, ME|Radivojac, P|Uversky, VN|Vidal, M|Iakoucheva, LM","Haynes, Chad|Oldfield, Christopher J.|Ji, Fei|Klitgord, Niels|Cusick, Michael E.|Radivojac, Predrag|Uversky, Vladimir N.|Vidal, Marc|Iakoucheva, Lilia M."
WOS:000240904600029,"Bogaerts, S|Leake, D","Bogaerts, Steven|Leake, David","Bogaerts, S|Leake, DB","Bogaerts, Steven|Leake, David B."
WOS:000241324800014,"Mohan, A|Oldfield, CJ|Radivojac, P|Vacic, V|Cortese, MS|Dunker, AK|Uversky, VN","Mohan, Amrita|Oldfield, Christopher J.|Radivojac, Predrag|Vacic, Vladimir|Cortese, Marc S.|Dunker, A. Keith|Uversky, Vladimir N.","Mohan, A|Oldfield, CJ|Radivojac, P|Vacic, V|Cortese, MS|Dunker, AK|Uversky, VN","Mohan, Amrita|Oldfield, Christopher J.|Radivojac, Predrag|Vacic, Vladimir|Cortese, Marc S.|Dunker, A. Keith|Uversky, Vladimir N."
WOS:000242305200249,"Maidment, I|Fox, GC|Samuels, M|Boustani, M","Maidment, I.|Fox, G. C.|Samuels, M.|Boustani, M.","Maidment, I|Fox, GC|Samuels, M|Boustani, M","Maidment, I.|Fox, Geoffrey C.|Samuels, M.|Boustani, M"
WOS:000242343900019,"Cassone, BJ|Hahn, MW|Mouline, K|White, BJ|Besansky, NJ","Cassone, Bryan J.|Hahn, Matthew W.|Mouline, Karine|White, Bradley J.|Besansky, Nora J.","Cassone, BJ|Hahn, MW|Mouline, K|White, BJ|Besansky, NJ","Cassone, Bryan J.|Hahn, Matthew W.|Mouline, Karine|White, Bradley J.|Besansky, Nora J."
WOS:000242343901449,"White, BJ|Hahn, MW|Mouline, K|Cassone, BJ|Pombi, M|Simard, F|della Torre, A|Besansky, NJ","White, Bradley J.|Hahn, Matthew W.|Mouline, Karine|Cassone, Bryan J.|Pombi, Marco|Simard, Frederic|della Torre, Allessandra|Besansky, Nora J.","White, BJ|Hahn, MW|Mouline, K|Cassone, BJ|Pombi, M|Simard, F|della Torre, A|Besansky, NJ","White, Bradley J.|Hahn, Matthew W.|Mouline, Karine|Cassone, Bryan J.|Pombi, Marco|Simard, Frederic|della Torre, Allessandra|Besansky, Nora J."
WOS:000242813600013,"Borner, K|Sanyal, S|Vespignani, A","Borner, Katy|Sanyal, Soma|Vespignani, Alessandro","Borner, K|Sanyal, S|Vespignani, A","Borner, Katy|Sanyal, Soma|Vespignani, Alessandro"
WOS:000242816200002,"Hahn, MW","Hahn, Matthew W.","Hahn, MW","Hahn, Matthew W."
WOS:000243624700002,"Donnellan, A|Rundle, J|Fox, G|McLeod, D|Grant, L|Tullis, T|Pierce, M|Parker, J|Lyzenga, G|Granat, R|Glasscoe, M","Donnellan, Andrea|Rundle, John|Fox, Geoffrey|McLeod, Dennis|Grant, Lisa|Tullis, Terry|Pierce, Marlon|Parker, Jay|Lyzenga, Greg|Granat, Robert|Glasscoe, Margaret","Donnellan, A|Rundle, J|Fox, GC|McLeod, D|Grant, L|Tullis, T|Pierce, M|Parker, J|Lyzenga, G|Granat, R|Glasscoe, M","Donnellan, Andrea|Rundle, John|Fox, Geoffrey C.|McLeod, Dennis|Grant, Lisa|Tullis, Terry|Pierce, Marlon|Parker, Jay|Lyzenga, Greg|Granat, Robert|Glasscoe, Margaret"
WOS:000243624700003,"Aktas, M|Aydin, G|Donnellan, A|Fox, G|Granat, R|Grant, L|Lyzenga, G|McLeod, D|Pallickara, S|Parker, J|Pierce, M|Rundle, J|Sayar, A|Tullis, T","Aktas, Mehmet|Aydin, Galip|Donnellan, Andrea|Fox, Geoffrey|Granat, Robert|Grant, Lisa|Lyzenga, Greg|McLeod, Dennis|Pallickara, Shrideep|Parker, Jay|Pierce, Marlon|Rundle, John|Sayar, Ahmet|Tullis, Terry","Aktas, M|Aydin, G|Donnellan, A|Fox, GC|Granat, R|Grant, L|Lyzenga, G|McLeod, D|Pallickara, S|Parker, J|Pierce, M|Rundle, J|Sayar, A|Tullis, T","Aktas, Mehmet|Aydin, Galip|Donnellan, Andrea|Fox, Geoffrey C.|Granat, Robert|Grant, Lisa|Lyzenga, Greg|McLeod, Dennis|Pallickara, Shrideep|Parker, Jay|Pierce, Marlon|Rundle, John|Sayar, Ahmet|Tullis, Terry"
WOS:000243640600006,"Youn, E|Peters, B|Radivojac, P|Mooney, SD","Youn, Eunseog|Peters, Brandon|Radivojac, Predrag|Mooney, Sean D.","Youn, E|Peters, B|Radivojac, P|Mooney, SD","Youn, Eunseog|Peters, Brandon|Radivojac, Predrag|Mooney, Sean D."
WOS:000243972402402,"Mohan, A|Radivojac, PP|Oldfield, CJ|Uversky, VN|Dunker, AK","Mohan, Amrita|Radivojac, Predrag Predrag|Oldfield, Christopher J.|Uversky, Vladimir N.|Dunker, A. Keith","Mohan, A|Radivojac, P|Oldfield, CJ|Uversky, VN|Dunker, AK","Mohan, Amrita|Radivojac, Predrag|Oldfield, Christopher J.|Uversky, Vladimir N.|Dunker, A. Keith"
WOS:000243972403329,"Vacic, V|Oldfield, CJ|Mohan, A|Radivojac, P|Cortese, MS|Uversky, VN|Dunker, AK","Vacic, Vladimir|Oldfield, Christopher J.|Mohan, Amrita|Radivojac, Predrag|Cortese, Marc S.|Uversky, Vladimir N.|Dunker, A. Keith","Vacic, V|Oldfield, CJ|Mohan, A|Radivojac, P|Cortese, MS|Uversky, VN|Dunker, AK","Vacic, Vladimir|Oldfield, Christopher J.|Mohan, Amrita|Radivojac, Predrag|Cortese, Marc S.|Uversky, Vladimir N.|Dunker, A. Keith"
WOS:000244051800005,"Holloway, T|Bozicevic, M|Borner, K","Holloway, Todd|Bozicevic, Miran|Borner, Katy","Holloway, T|Bozicevic, M|Borner, K","Holloway, Todd|Bozicevic, Miran|Borner, Katy"
WOS:000244085500015,"Siek, KA|Connelly, K|Menzel, S|Hopkins, L","Siek, Katie A.|Connelly, Kay|Menzel, Suzanne|Hopkins, Laura","Siek, KA|Connelly, KH|Menzel, S|Hopkins, L","Siek, Katie A.|Connelly, Kay H.|Menzel, Suzanne|Hopkins, Laura"
