id,name,name-revised,fullname,fullname-revised
WOS:000535866906039,"Zhang, ZH","Zhang, ZH","Zhang, Zehua","Zhang, Zehua"
WOS:000535866906039,"Yu, C","Yu, C","Yu, Chen","Yu, Chen"
WOS:000535866906039,"Crandall, D","Crandall, DJ","Crandall, David","Crandall, David J"
WOS:000534424303009,"Tsutsui, S","Tsutsui, S","Tsutsui, Satoshi","Tsutsui, Satoshi"
WOS:000534424303009,"Fu, YW","Fu, YW","Fu, Yanwei","Fu, Yanwei"
WOS:000534424303009,"Crandall, D","Crandall, DJ","Crandall, David","Crandall, David J"
WOS:000494942307020,"Yao, Y","Yao, Y","Yao, Yu","Yao, Yu"
WOS:000494942307020,"Xu, MZ","Xu, MZ","Xu, Mingze","Xu, Mingze"
WOS:000494942307020,"Choi, C","Choi, C","Choi, Chiho","Choi, Chiho"
WOS:000494942307020,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000494942307020,"Atkins, EM","Atkins, EM","Atkins, Ella M.","Atkins, Ella M."
WOS:000494942307020,"Dariush, B","Dariush, B","Dariush, Behzad","Dariush, Behzad"
WOS:000474467904059,"Hasan, R","Hasan, R","Hasan, Rakibul","Hasan, Rakibul"
WOS:000474467904059,"Li, YF","Li, YF","Li, Yifang","Li, Yifang"
WOS:000474467904059,"Hassan, E","Hassan, E","Hassan, Eman","Hassan, Eman"
WOS:000474467904059,"Caine, K","Caine, K","Caine, Kelly","Caine, Kelly"
WOS:000474467904059,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000474467904059,"Hoyle, R","Hoyle, R","Hoyle, Roberto","Hoyle, Roberto"
WOS:000474467904059,"Kapadia, A","Kapadia, A","Kapadia, Apu","Kapadia, Apu"
WOS:000469423400158,"Lee, J","Lee, J","Lee, Jangwon","Lee, Jangwon"
WOS:000469423400158,"Doosti, B","Doosti, B","Doosti, Bardia","Doosti, Bardia"
WOS:000469423400158,"Gu, YP","Gu, YP","Gu, Yupeng","Gu, Yupeng"
WOS:000469423400158,"Cartledge, D","Cartledge, D","Cartledge, David","Cartledge, David"
WOS:000469423400158,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000469423400158,"Raphael, C","Raphael, C","Raphael, Christopher","Raphael, Christopher"
WOS:000453661300008,"An, JS","An, JS","An, Jisun","An, Jisun"
WOS:000453661300008,"Chunara, R","Chunara, R","Chunara, Rumi","Chunara, Rumi"
WOS:000453661300008,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000453661300008,"Frajberg, D","Frajberg, D","Frajberg, Darian","Frajberg, Darian"
WOS:000453661300008,"French, M","French, M","French, Megan","French, Megan"
WOS:000453661300008,"Jansen, BJ","Jansen, BJ","Jansen, Bernard J.","Jansen, Bernard J."
WOS:000453661300008,"Kulshrestha, J","Kulshrestha, J","Kulshrestha, Juhi","Kulshrestha, Juhi"
WOS:000453661300008,"Mejova, Y","Mejova, Y","Mejova, Yelena","Mejova, Yelena"
WOS:000453661300008,"Romero, DM","Romero, DM","Romero, Daniel M.","Romero, Daniel M."
WOS:000453661300008,"Salminen, J","Salminen, J","Salminen, Joni","Salminen, Joni"
WOS:000453661300008,"Sharma, A","Sharma, A","Sharma, Amit","Sharma, Amit"
WOS:000453661300008,"Sheth, A","Sheth, A","Sheth, Amit","Sheth, Amit"
WOS:000453661300008,"Tan, CH","Tan, CH","Tan, Chenhao","Tan, Chenhao"
WOS:000453661300008,"Taylor, SH","Taylor, SH","Taylor, Samuel Hardman","Taylor, Samuel Hardman"
WOS:000453661300008,"Wijeratne, S","Wijeratne, S","Wijeratne, Sanjaya","Wijeratne, Sanjaya"
WOS:000456452800003,"Borjon, JI","Borjon, JI","Borjon, Jeremy I.","Borjon, Jeremy I."
WOS:000456452800003,"Schroer, SE","Schroer, SE","Schroer, Sara E.","Schroer, Sara E."
WOS:000456452800003,"Bambach, S","Bambach, S","Bambach, Sven","Bambach, Sven"
WOS:000456452800003,"Slone, LK","Slone, LK","Slone, Lauren K.","Slone, Lauren K."
WOS:000456452800003,"Abney, DH","Abney, DH","Abney, Drew H.","Abney, Drew H."
WOS:000456452800003,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000456452800003,"Smith, LB","Smith, LB","Smith, Linda B.","Smith, Linda B."
WOS:000445318100005,"Fan, C","Fan, C","Fan, Chenyou","Fan, Chenyou"
WOS:000445318100005,"Zhang, ZH","Zhang, ZH","Zhang, Zehua","Zhang, Zehua"
WOS:000445318100005,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000445318100028,"Dimiccoli, M","Dimiccoli, M","Dimiccoli, Mariella","Dimiccoli, Mariella"
WOS:000445318100028,"Gurrin, C","Gurrin, C","Gurrin, Cathal","Gurrin, Cathal"
WOS:000445318100028,"Crandall, D","Crandall, DJ","Crandall, David","Crandall, David J"
WOS:000445318100028,"Giro-i-Nieto, X","Giro-i-Nieto, X","Giro-i-Nieto, Xavier","Giro-i-Nieto, Xavier"
WOS:000445318100028,"Radeva, P","Radeva, P","Radeva, Petia","Radeva, Petia"
WOS:000432233800001,"Levin, N","Levin, N","Levin, Noam","Levin, Noam"
WOS:000432233800001,"Ali, S","Ali, S","Ali, Saleem","Ali, Saleem"
WOS:000432233800001,"Crandall, D","Crandall, DJ","Crandall, David","Crandall, David J"
WOS:000485488907058,"Vijayakumar, AK","Vijayakumar, AK","Vijayakumar, Ashwin K.","Vijayakumar, Ashwin K."
WOS:000485488907058,"Cogswell, M","Cogswell, M","Cogswell, Michael","Cogswell, Michael"
WOS:000485488907058,"Selvaraju, RR","Selvaraju, RR","Selvaraju, Ramprasaath R.","Selvaraju, Ramprasaath R."
WOS:000485488907058,"Sun, Q","Sun, Q","Sun, Qing","Sun, Qing"
WOS:000485488907058,"Lee, S","Lee, S","Lee, Stefan","Lee, Stefan"
WOS:000485488907058,"Crandall, D","Crandall, DJ","Crandall, David","Crandall, David J"
WOS:000485488907058,"Batra, D","Batra, D","Batra, Dhruv","Batra, Dhruv"
WOS:000461823301021,"Bambach, S","Bambach, S","Bambach, Sven","Bambach, Sven"
WOS:000461823301021,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000461823301021,"Smith, LB","Smith, LB","Smith, Linda B.","Smith, Linda B."
WOS:000461823301021,"Yu, C","Yu, C","Yu, Chen","Yu, Chen"
WOS:000457913100047,"Tsutsui, S","Tsutsui, S","Tsutsui, Satoshi","Tsutsui, Satoshi"
WOS:000457913100047,"Bambach, S","Bambach, S","Bambach, Sven","Bambach, Sven"
WOS:000457913100047,"Crandall, D","Crandall, DJ","Crandall, David","Crandall, David J"
WOS:000457913100047,"Yu, C","Yu, C","Yu, Chen","Yu, Chen"
WOS:000457636800138,"Tsutsui, S","Tsutsui, S","Tsutsui, Satoshi","Tsutsui, Satoshi"
WOS:000457636800138,"Kerola, T","Kerola, T","Kerola, Tommi","Kerola, Tommi"
WOS:000457636800138,"Saito, S","Saito, S","Saito, Shunta","Saito, Shunta"
WOS:000457636800138,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000451039804033,"Berger, V","Berger, V","Berger, Victor","Berger, Victor"
WOS:000451039804033,"Xu, MZ","Xu, MZ","Xu, Mingze","Xu, Mingze"
WOS:000451039804033,"Chu, SE","Chu, SE","Chu, Shane","Chu, Shane"
WOS:000451039804033,"Crandall, D","Crandall, DJ","Crandall, David","Crandall, David J"
WOS:000451039804033,"Paden, J","Paden, J","Paden, John","Paden, John"
WOS:000451039804033,"Fox, GC","Fox, GC","Fox, Geoffrey C.","Fox, Geoffrey C"
WOS:000442172700153,"Al-Ibadi, M","Al-Ibadi, M","Al-Ibadi, Mohanad","Al-Ibadi, Mohanad"
WOS:000442172700153,"Sprick, J","Sprick, J","Sprick, Jordan","Sprick, Jordan"
WOS:000442172700153,"Athinarapu, S","Athinarapu, S","Athinarapu, Sravya","Athinarapu, Sravya"
WOS:000442172700153,"Berger, V","Berger, V","Berger, Victor","Berger, Victor"
WOS:000442172700153,"Stumpf, T","Stumpf, T","Stumpf, Theresa","Stumpf, Theresa"
WOS:000442172700153,"Paden, J","Paden, J","Paden, John","Paden, John"
WOS:000442172700153,"Leuschen, C","Leuschen, C","Leuschen, Carl","Leuschen, Carl"
WOS:000442172700153,"Rodriguez, F","Rodriguez, F","Rodriguez, Fernando","Rodriguez, Fernando"
WOS:000442172700153,"Xu, MZ","Xu, MZ","Xu, Mingze","Xu, Mingze"
WOS:000442172700153,"Crandall, D","Crandall, DJ","Crandall, David","Crandall, David J"
WOS:000442172700153,"Fox, G","Fox, GC","Fox, Geoffrey","Fox, Geoffrey C"
WOS:000442172700153,"Burgess, D","Burgess, D","Burgess, David","Burgess, David"
WOS:000442172700153,"Sharp, M","Sharp, M","Sharp, Martin","Sharp, Martin"
WOS:000442172700153,"Copland, L","Copland, L","Copland, Luke","Copland, Luke"
WOS:000442172700153,"Van Wychen, W","Van Wychen, W","Van Wychen, Wesley","Van Wychen, Wesley"
WOS:000434349200138,"Xu, MZ","Xu, MZ","Xu, Mingze","Xu, Mingze"
WOS:000434349200138,"Fan, CY","Fan, CY","Fan, Chenyou","Fan, Chenyou"
WOS:000434349200138,"Paden, JD","Paden, JD","Paden, John D.","Paden, John D."
WOS:000434349200138,"Fox, GC","Fox, GC","Fox, Geoffrey C.","Fox, Geoffrey C"
WOS:000434349200138,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000434349200172,"Xu, MZ","Xu, MZ","Xu, Mingze","Xu, Mingze"
WOS:000434349200172,"Sharghi, A","Sharghi, A","Sharghi, Aidean","Sharghi, Aidean"
WOS:000434349200172,"Chen, X","Chen, X","Chen, Xin","Chen, Xin"
WOS:000434349200172,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000509673100047,"Hasan, R","Hasan, R","Hasan, Rakibul","Hasan, Rakibul"
WOS:000509673100047,"Hassan, E","Hassan, E","Hassan, Eman","Hassan, Eman"
WOS:000509673100047,"Li, YF","Li, YF","Li, Yifang","Li, Yifang"
WOS:000509673100047,"Caine, K","Caine, K","Caine, Kelly","Caine, Kelly"
WOS:000509673100047,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000509673100047,"Hoyle, R","Hoyle, R","Hoyle, Roberto","Hoyle, Roberto"
WOS:000509673100047,"Kapadia, A","Kapadia, A","Kapadia, Apu","Kapadia, Apu"
WOS:000401965900010,"Ahmed, T","Ahmed, T","Ahmed, Tousif","Ahmed, Tousif"
WOS:000401965900010,"Hoyle, R","Hoyle, R","Hoyle, Roberto","Hoyle, Roberto"
WOS:000401965900010,"Shaffer, P","Shaffer, P","Shaffer, Patrick","Shaffer, Patrick"
WOS:000401965900010,"Connelly, K","Connelly, KH","Connelly, Kay","Connelly, Kay H"
WOS:000401965900010,"Crandall, D","Crandall, DJ","Crandall, David","Crandall, David J"
WOS:000401965900010,"Kapadia, A","Kapadia, A","Kapadia, Apu","Kapadia, Apu"
WOS:000425498402081,"Workman, S","Workman, S","Workman, Scott","Workman, Scott"
WOS:000425498402081,"Zhai, MH","Zhai, MH","Zhai, Menghua","Zhai, Menghua"
WOS:000425498402081,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000425498402081,"Jacobs, N","Jacobs, N","Jacobs, Nathan","Jacobs, Nathan"
WOS:000393748300029,"Bollen, J","Bollen, J","Bollen, Johan","Bollen, Johan"
WOS:000393748300029,"Crandall, D","Crandall, DJ","Crandall, David","Crandall, David J"
WOS:000393748300029,"Junk, D","Junk, D","Junk, Damion","Junk, Damion"
WOS:000393748300029,"Ding, Y","Ding, Y","Ding, Ying","Ding, Ying"
WOS:000393748300029,"Borner, K","Borner, K","Boerner, Katy","Borner, Katy"
WOS:000428410700069,"Xu, MZ","Xu, MZ","Xu, Mingze","Xu, Mingze"
WOS:000428410700069,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000428410700069,"Fox, GC","Fox, GC","Fox, Geoffrey C.","Fox, Geoffrey C"
WOS:000428410700069,"Paden, JD","Paden, JD","Paden, John D.","Paden, John D."
WOS:000426954601030,"Al-Ibadi, M","Al-Ibadi, M","Al-Ibadi, Mohanad","Al-Ibadi, Mohanad"
WOS:000426954601030,"Sprick, J","Sprick, J","Sprick, Jordan","Sprick, Jordan"
WOS:000426954601030,"Athinarapu, S","Athinarapu, S","Athinarapu, Sravya","Athinarapu, Sravya"
WOS:000426954601030,"Stumpf, T","Stumpf, T","Stumpf, Theresa","Stumpf, Theresa"
WOS:000426954601030,"Paden, J","Paden, J","Paden, John","Paden, John"
WOS:000426954601030,"Leuschen, C","Leuschen, C","Leuschen, Carl","Leuschen, Carl"
WOS:000426954601030,"Rodriguez, F","Rodriguez, F","Rodriguez, Fernando","Rodriguez, Fernando"
WOS:000426954601030,"Xu, MZ","Xu, MZ","Xu, Mingze","Xu, Mingze"
WOS:000426954601030,"Crandall, D","Crandall, DJ","Crandall, David","Crandall, David J"
WOS:000426954601030,"Fox, G","Fox, GC","Fox, Geoffrey","Fox, Geoffrey C"
WOS:000426954601030,"Burgess, D","Burgess, D","Burgess, David","Burgess, David"
WOS:000426954601030,"Sharp, M","Sharp, M","Sharp, Martin","Sharp, Martin"
WOS:000426954601030,"Copland, L","Copland, L","Copland, Luke","Copland, Luke"
WOS:000426954601030,"Van Wychen, W","Van Wychen, W","Van Wychen, Wesley","Van Wychen, Wesley"
WOS:000426970505069,"Chen, W","Chen, W","Chen, Wen","Chen, Wen"
WOS:000426970505069,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000426970505069,"Su, NM","Su, NM","Su, Norman Makoto","Su, Norman Makoto"
WOS:000426448300168,"Hassan, ET","Hassan, ET","Hassan, Eman T.","Hassan, Eman T."
WOS:000426448300168,"Hasan, R","Hasan, R","Hasan, Rakibul","Hasan, Rakibul"
WOS:000426448300168,"Shaffer, P","Shaffer, P","Shaffer, Patrick","Shaffer, Patrick"
WOS:000426448300168,"Crandall, D","Crandall, DJ","Crandall, David","Crandall, David J"
WOS:000426448300168,"Kapadia, A","Kapadia, A","Kapadia, Apu","Kapadia, Apu"
WOS:000425239602099,"Bambach, S","Bambach, S","Bambach, Sven","Bambach, Sven"
WOS:000425239602099,"Zhang, ZH","Zhang, ZH","Zhang, Zehua","Zhang, Zehua"
WOS:000425239602099,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000425239602099,"Yu, C","Yu, C","Yu, Chen","Yu, Chen"
WOS:000418371404087,"Fan, CY","Fan, CY","Fan, Chenyou","Fan, Chenyou"
WOS:000418371404087,"Lee, J","Lee, J","Lee, Jangwon","Lee, Jangwon"
WOS:000418371404087,"Xu, MZ","Xu, MZ","Xu, Mingze","Xu, Mingze"
WOS:000418371404087,"Singh, KK","Singh, KK","Singh, Krishna Kumar","Singh, Krishna Kumar"
WOS:000418371404087,"Lee, YJ","Lee, YJ","Lee, Yong Jae","Lee, Yong Jae"
WOS:000418371404087,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000418371404087,"Ryoo, MS","Ryoo, MS","Ryoo, Michael S.","Ryoo, Michael S."
WOS:000411203500006,"Lee, J","Lee, J","Lee, Jangwon","Lee, Jangwon"
WOS:000411203500006,"Wang, JY","Wang, JY","Wang, Jingya","Wang, Jingya"
WOS:000411203500006,"Crandall, D","Crandall, DJ","Crandall, David","Crandall, David J"
WOS:000411203500006,"Sabanovic, S","Sabanovic, S","Sabanovic, Selma","Sabanovic, Selma"
WOS:000411203500006,"Fox, G","Fox, GC","Fox, Geoffrey","Fox, Geoffrey C"
WOS:000464822500083,"Tsutsui, S","Tsutsui, S","Tsutsui, Satoshi","Tsutsui, Satoshi"
WOS:000464822500083,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000454739700022,"Chen, ZH","Chen, ZH","Chen, Zhenhua","Chen, Zhenhua"
WOS:000454739700022,"Wanyan, TY","Wanyan, TY","Wanyan, Tingyi","Wanyan, Tingyi"
WOS:000454739700022,"Rao, R","Rao, R","Rao, Ramya","Rao, Ramya"
WOS:000454739700022,"Cutilli, B","Cutilli, B","Cutilli, Benjamin","Cutilli, Benjamin"
WOS:000454739700022,"Sowinski, J","Sowinski, J","Sowinski, James","Sowinski, James"
WOS:000454739700022,"Crandall, D","Crandall, DJ","Crandall, David","Crandall, David J"
WOS:000454739700022,"Templeman, R","Templeman, R","Templeman, Robert","Templeman, Robert"
WOS:000491967600040,"Bambach, S","Bambach, S","Bambach, Sven","Bambach, Sven"
WOS:000491967600040,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000491967600040,"Smh, ILB","Smh, ILB","Smh, Linda B. it","Smh, Linda B. it"
WOS:000491967600040,"Yu, C","Yu, C","Yu, Chen","Yu, Chen"
WOS:000461555400041,"Doosti, B","Doosti, B","Doosti, Bardia","Doosti, Bardia"
WOS:000461555400041,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000461555400041,"Su, NM","Su, NM","Su, Norman Makoto","Su, Norman Makoto"
WOS:000391082300012,"An, J","An, J","An, Jisun","An, Jisun"
WOS:000391082300012,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000391082300012,"Fedorov, R","Fedorov, R","Fedorov, Roman","Fedorov, Roman"
WOS:000391082300012,"Fiesler, C","Fiesler, C","Fiesler, Casey","Fiesler, Casey"
WOS:000391082300012,"Giglietto, F","Giglietto, F","Giglietto, Fabio","Giglietto, Fabio"
WOS:000391082300012,"Heravi, B","Heravi, B","Heravi, Bahareh","Heravi, Bahareh"
WOS:000391082300012,"Pater, J","Pater, J","Pater, Jessica","Pater, Jessica"
WOS:000391082300012,"Pelechrinis, K","Pelechrinis, K","Pelechrinis, Konstantinos","Pelechrinis, Konstantinos"
WOS:000391082300012,"Quercia, D","Quercia, D","Quercia, Daniele","Quercia, Daniele"
WOS:000391082300012,"Weller, K","Weller, K","Weller, Katrin","Weller, Katrin"
WOS:000391082300012,"Zubiaga, A","Zubiaga, A","Zubiaga, Arkaitz","Zubiaga, Arkaitz"
WOS:000383539400004,"Korayem, M","Korayem, M","Korayem, Mohammed","Korayem, Mohammed"
WOS:000383539400004,"Aljadda, K","Aljadda, K","Aljadda, Khalifeh","Aljadda, Khalifeh"
WOS:000383539400004,"Crandall, D","Crandall, DJ","Crandall, David","Crandall, David J"
WOS:000385623900031,"Levin, N","Levin, N","Levin, Noam","Levin, Noam"
WOS:000385623900031,"Crandall, D","Crandall, DJ","Crandall, David","Crandall, David J"
WOS:000385623900031,"Kark, S","Kark, S","Kark, Salit","Kark, Salit"
WOS:000398104400008,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000398104400008,"Li, YP","Li, YP","Li, Yunpeng","Li, Yunpeng"
WOS:000398104400008,"Lee, S","Lee, S","Lee, Stefan","Lee, Stefan"
WOS:000398104400008,"Huttenlocher, DP","Huttenlocher, DP","Huttenlocher, Daniel P.","Huttenlocher, Daniel P."
WOS:000401474000027,"Bambach, S","Bambach, S","Bambach, Sven","Bambach, Sven"
WOS:000401474000027,"Smith, LB","Smith, LB","Smith, Linda B.","Smith, Linda B."
WOS:000401474000027,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000401474000027,"Yu, C","Yu, C","Yu, Chen","Yu, Chen"
WOS:000380532904027,"Korayem, M","Korayem, M","Korayem, Mohammed","Korayem, Mohammed"
WOS:000380532904027,"Templeman, R","Templeman, R","Templeman, Robert","Templeman, Robert"
WOS:000380532904027,"Chen, D","Chen, D","Chen, Dennis","Chen, Dennis"
WOS:000380532904027,"Crandall, D","Crandall, DJ","Crandall, David","Crandall, David J"
WOS:000380532904027,"Kapadia, A","Kapadia, A","Kapadia, Apu","Kapadia, Apu"
WOS:000458973702017,"Lee, S","Lee, S","Lee, Stefan","Lee, Stefan"
WOS:000458973702017,"Purushwalkam, S","Purushwalkam, S","Purushwalkam, Senthil","Purushwalkam, Senthil"
WOS:000458973702017,"Cogswell, M","Cogswell, M","Cogswell, Michael","Cogswell, Michael"
WOS:000458973702017,"Ranjan, V","Ranjan, V","Ranjan, Viresh","Ranjan, Viresh"
WOS:000458973702017,"Crandall, D","Crandall, DJ","Crandall, David","Crandall, David J"
WOS:000458973702017,"Batra, D","Batra, D","Batra, Dhruv","Batra, Dhruv"
WOS:000367210700008,"Levin, N","Levin, N","Levin, Noam","Levin, Noam"
WOS:000367210700008,"Kark, S","Kark, S","Kark, Salit","Kark, Salit"
WOS:000367210700008,"Crandall, D","Crandall, DJ","Crandall, David","Crandall, David J"
WOS:000350183700003,"Duan, K","Duan, K","Duan, Kun","Duan, Kun"
WOS:000350183700003,"Batra, D","Batra, D","Batra, Dhruv","Batra, Dhruv"
WOS:000350183700003,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000380609500054,"Bambach, S","Bambach, S","Bambach, Sven","Bambach, Sven"
WOS:000380609500054,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000380609500054,"Yu, C","Yu, C","Yu, Chen","Yu, Chen"
WOS:000380414100218,"Bambach, S","Bambach, S","Bambach, Sven","Bambach, Sven"
WOS:000380414100218,"Lee, S","Lee, S","Lee, Stefan","Lee, Stefan"
WOS:000380414100218,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000380414100218,"Yu, C","Yu, C","Yu, Chen","Yu, Chen"
WOS:000380532600072,"Lee, S","Lee, S","Lee, Stefan","Lee, Stefan"
WOS:000380532600072,"Zhang, HP","Zhang, HP","Zhang, Haipeng","Zhang, Haipeng"
WOS:000380532600072,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000412395501083,"Hoyle, R","Hoyle, R","Hoyle, Roberto","Hoyle, Roberto"
WOS:000412395501083,"Templeman, R","Templeman, R","Templeman, Robert","Templeman, Robert"
WOS:000412395501083,"Anthony, D","Anthony, D","Anthony, Denise","Anthony, Denise"
WOS:000412395501083,"Crandall, D","Crandall, DJ","Crandall, David","Crandall, David J"
WOS:000412395501083,"Kapadia, A","Kapadia, A","Kapadia, Apu","Kapadia, Apu"
WOS:000335579900008,"Bollen, J","Bollen, J","Bollen, Johan","Bollen, Johan"
WOS:000335579900008,"Crandall, D","Crandall, DJ","Crandall, David","Crandall, David J"
WOS:000335579900008,"Junk, D","Junk, D","Junk, Damion","Junk, Damion"
WOS:000335579900008,"Ding, Y","Ding, Y","Ding, Ying","Ding, Ying"
WOS:000335579900008,"Borner, K","Borner, K","Boerner, Katy","Borner, Katy"
WOS:000331365900005,"Bollen, J","Bollen, J","Bollen, Johan","Bollen, Johan"
WOS:000331365900005,"Crandall, D","Crandall, DJ","Crandall, David","Crandall, David J"
WOS:000331365900005,"Junk, D","Junk, D","Junk, Damion","Junk, Damion"
WOS:000331365900005,"Ding, Y","Ding, Y","Ding, Ying","Ding, Ying"
WOS:000331365900005,"Borner, K","Borner, K","Boerner, Katy","Borner, Katy"
WOS:000361555602065,"Duan, K","Duan, K","Duan, Kun","Duan, Kun"
WOS:000361555602065,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000361555602065,"Batra, D","Batra, D","Batra, Dhruv","Batra, Dhruv"
WOS:000356144800048,"Duan, K","Duan, K","Duan, Kun","Duan, Kun"
WOS:000356144800048,"Marchesotti, L","Marchesotti, L","Marchesotti, Luca","Marchesotti, Luca"
WOS:000356144800048,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000349552300085,"Lee, S","Lee, S","Lee, Stefan","Lee, Stefan"
WOS:000349552300085,"Bambach, S","Bambach, S","Bambach, Sven","Bambach, Sven"
WOS:000349552300085,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000349552300085,"Franchak, JM","Franchak, JM","Franchak, John M.","Franchak, John M."
WOS:000349552300085,"Yu, C","Yu, C","Yu, Chen","Yu, Chen"
WOS:000370063600023,"Lee, S","Lee, S","Lee, Stefan","Lee, Stefan"
WOS:000370063600023,"Mitchell, J","Mitchell, J","Mitchell, Jerome","Mitchell, Jerome"
WOS:000370063600023,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000370063600023,"Fox, GC","Fox, GC","Fox, Geoffrey C.","Fox, Geoffrey C"
WOS:000455940400058,"Hoyle, R","Hoyle, R","Hoyle, Roberto","Hoyle, Roberto"
WOS:000455940400058,"Templeman, R","Templeman, R","Templeman, Robert","Templeman, Robert"
WOS:000455940400058,"Armes, S","Armes, S","Armes, Steven","Armes, Steven"
WOS:000455940400058,"Anthony, D","Anthony, D","Anthony, Denise","Anthony, Denise"
WOS:000455940400058,"Crandall, D","Crandall, DJ","Crandall, David","Crandall, David J"
WOS:000455940400058,"Kapadia, A","Kapadia, A","Kapadia, Apu","Kapadia, Apu"
WOS:000326502200003,"Crandall, DJ","Crandall, DJ","Crandall, David J.","Crandall, David J"
WOS:000326502200003,"Owens, A","Owens, A","Owens, Andrew","Owens, Andrew"
WOS:000326502200003,"Snavely, N","Snavely, N","Snavely, Noah","Snavely, Noah"
WOS:000326502200003,"Huttenlocher, DP","Huttenlocher, DP","Huttenlocher, Daniel P.","Huttenlocher, Daniel P."
